match_id,game_number,map_name,map_type,map_winner,match_date,team_one_name,team_two_name,team_one_score,team_two_score,season
21481,5,Busan,Control,Los Angeles Valiant,2019/07/27,Paris Eternal,Los Angeles Valiant,1.0,0.99,2019
21481,5,Busan,Control,Los Angeles Valiant,2019/07/27,Paris Eternal,Los Angeles Valiant,0.87,1.0,2019
21481,5,Busan,Control,Los Angeles Valiant,2019/07/27,Paris Eternal,Los Angeles Valiant,0.0,1.0,2019
21397,1,Busan,Control,Guangzhou Charge,2019/07/27,Boston Uprising,Guangzhou Charge,0.0,1.0,2019
21397,1,Busan,Control,Guangzhou Charge,2019/07/27,Boston Uprising,Guangzhou Charge,0.0,1.0,2019
21454,1,Busan,Control,Houston Outlaws,2019/07/27,Los Angeles Gladiators,Houston Outlaws,1.0,0.53,2019
21454,1,Busan,Control,Houston Outlaws,2019/07/27,Los Angeles Gladiators,Houston Outlaws,0.99,1.0,2019
21454,1,Busan,Control,Houston Outlaws,2019/07/27,Los Angeles Gladiators,Houston Outlaws,0.09,1.0,2019
21462,1,Ilios,Control,Atlanta Reign,2019/07/28,Atlanta Reign,Hangzhou Spark,1.0,0.99,2019
21462,1,Ilios,Control,Atlanta Reign,2019/07/28,Atlanta Reign,Hangzhou Spark,1.0,0.34,2019
21433,1,Ilios,Control,Shanghai Dragons,2019/07/28,Shanghai Dragons,Seoul Dynasty,1.0,0.0,2019
21433,1,Ilios,Control,Shanghai Dragons,2019/07/28,Shanghai Dragons,Seoul Dynasty,1.0,0.0,2019
21482,1,Ilios,Control,Toronto Defiant,2019/07/28,London Spitfire,Toronto Defiant,0.97,1.0,2019
21482,1,Ilios,Control,Toronto Defiant,2019/07/28,London Spitfire,Toronto Defiant,0.0,1.0,2019
21398,1,Lijiang Tower,Control,Vancouver Titans,2019/07/28,Vancouver Titans,Florida Mayhem,1.0,0.65,2019
21398,1,Lijiang Tower,Control,Vancouver Titans,2019/07/28,Vancouver Titans,Florida Mayhem,0.76,1.0,2019
21398,1,Lijiang Tower,Control,Vancouver Titans,2019/07/28,Vancouver Titans,Florida Mayhem,1.0,0.0,2019
21388,1,Busan,Control,Chengdu Hunters,2019/07/28,Boston Uprising,Chengdu Hunters,1.0,0.61,2019
21388,1,Busan,Control,Chengdu Hunters,2019/07/28,Boston Uprising,Chengdu Hunters,0.37,1.0,2019
21388,1,Busan,Control,Chengdu Hunters,2019/07/29,Boston Uprising,Chengdu Hunters,0.4,1.0,2019
21388,5,Ilios,Control,Chengdu Hunters,2019/07/29,Boston Uprising,Chengdu Hunters,0.55,1.0,2019
21388,5,Ilios,Control,Chengdu Hunters,2019/07/29,Boston Uprising,Chengdu Hunters,0.95,1.0,2019
21472,1,Lijiang Tower,Control,London Spitfire,2019/08/01,Guangzhou Charge,London Spitfire,1.0,0.99,2019
21472,1,Lijiang Tower,Control,London Spitfire,2019/08/01,Guangzhou Charge,London Spitfire,0.52,1.0,2019
21472,1,Lijiang Tower,Control,London Spitfire,2019/08/01,Guangzhou Charge,London Spitfire,0.99,1.0,2019
21359,1,Busan,Control,Florida Mayhem,2019/08/02,Florida Mayhem,Washington Justice,1.0,0.72,2019
21359,1,Busan,Control,Florida Mayhem,2019/08/02,Florida Mayhem,Washington Justice,0.99,1.0,2019
21359,1,Busan,Control,Florida Mayhem,2019/08/02,Florida Mayhem,Washington Justice,1.0,0.93,2019
21359,5,Ilios,Control,Washington Justice,2019/08/02,Florida Mayhem,Washington Justice,0.77,1.0,2019
21359,5,Ilios,Control,Washington Justice,2019/08/02,Florida Mayhem,Washington Justice,0.99,1.0,2019
21399,1,Lijiang Tower,Control,Shanghai Dragons,2019/08/02,Shanghai Dragons,Toronto Defiant,0.66,1.0,2019
21399,1,Lijiang Tower,Control,Shanghai Dragons,2019/08/02,Shanghai Dragons,Toronto Defiant,1.0,0.0,2019
21399,1,Lijiang Tower,Control,Shanghai Dragons,2019/08/02,Shanghai Dragons,Toronto Defiant,1.0,0.0,2019
21389,1,Busan,Control,Seoul Dynasty,2019/08/02,Los Angeles Valiant,Seoul Dynasty,0.99,1.0,2019
21389,1,Busan,Control,Seoul Dynasty,2019/08/02,Los Angeles Valiant,Seoul Dynasty,0.99,1.0,2019
21389,5,Ilios,Control,Seoul Dynasty,2019/08/02,Los Angeles Valiant,Seoul Dynasty,0.98,1.0,2019
21389,5,Ilios,Control,Seoul Dynasty,2019/08/02,Los Angeles Valiant,Seoul Dynasty,1.0,0.99,2019
21389,5,Ilios,Control,Seoul Dynasty,2019/08/02,Los Angeles Valiant,Seoul Dynasty,0.99,1.0,2019
21416,1,Busan,Control,New York Excelsior,2019/08/02,New York Excelsior,Paris Eternal,1.0,0.0,2019
21416,1,Busan,Control,New York Excelsior,2019/08/02,New York Excelsior,Paris Eternal,0.0,1.0,2019
21416,1,Busan,Control,New York Excelsior,2019/08/02,New York Excelsior,Paris Eternal,1.0,0.99,2019
21443,1,Ilios,Control,Philadelphia Fusion,2019/08/03,Houston Outlaws,Philadelphia Fusion,0.99,1.0,2019
21443,1,Ilios,Control,Philadelphia Fusion,2019/08/03,Houston Outlaws,Philadelphia Fusion,0.99,1.0,2019
21400,1,Lijiang Tower,Control,Chengdu Hunters,2019/08/03,Chengdu Hunters,Los Angeles Gladiators,1.0,0.78,2019
21400,1,Lijiang Tower,Control,Chengdu Hunters,2019/08/03,Chengdu Hunters,Los Angeles Gladiators,0.65,1.0,2019
21400,1,Lijiang Tower,Control,Chengdu Hunters,2019/08/03,Chengdu Hunters,Los Angeles Gladiators,1.0,0.48,2019
21400,5,Busan,Control,Los Angeles Gladiators,2019/08/03,Chengdu Hunters,Los Angeles Gladiators,0.99,1.0,2019
21400,5,Busan,Control,Los Angeles Gladiators,2019/08/03,Chengdu Hunters,Los Angeles Gladiators,0.45,1.0,2019
21390,1,Lijiang Tower,Control,Guangzhou Charge,2019/08/03,Guangzhou Charge,Hangzhou Spark,0.99,1.0,2019
21390,1,Lijiang Tower,Control,Guangzhou Charge,2019/08/03,Guangzhou Charge,Hangzhou Spark,1.0,0.95,2019
21390,1,Lijiang Tower,Control,Guangzhou Charge,2019/08/03,Guangzhou Charge,Hangzhou Spark,1.0,0.99,2019
21434,1,Ilios,Control,Atlanta Reign,2019/08/03,Atlanta Reign,Paris Eternal,1.0,0.68,2019
21434,1,Ilios,Control,Atlanta Reign,2019/08/03,Atlanta Reign,Paris Eternal,0.0,1.0,2019
21434,1,Ilios,Control,Atlanta Reign,2019/08/03,Atlanta Reign,Paris Eternal,1.0,0.0,2019
21407,1,Lijiang Tower,Control,Florida Mayhem,2019/08/03,Florida Mayhem,London Spitfire,1.0,0.49,2019
21407,1,Lijiang Tower,Control,Florida Mayhem,2019/08/03,Florida Mayhem,London Spitfire,1.0,0.92,2019
21455,1,Busan,Control,Dallas Fuel,2019/08/03,Dallas Fuel,Los Angeles Valiant,1.0,0.29,2019
21455,1,Busan,Control,Dallas Fuel,2019/08/03,Dallas Fuel,Los Angeles Valiant,0.99,1.0,2019
21455,1,Busan,Control,Dallas Fuel,2019/08/03,Dallas Fuel,Los Angeles Valiant,1.0,0.0,2019
21491,1,Ilios,Control,Los Angeles Gladiators,2019/08/04,Los Angeles Gladiators,San Francisco Shock,1.0,0.0,2019
21491,1,Ilios,Control,Los Angeles Gladiators,2019/08/04,Los Angeles Gladiators,San Francisco Shock,1.0,0.32,2019
21491,5,Lijiang Tower,Control,San Francisco Shock,2019/08/04,Los Angeles Gladiators,San Francisco Shock,0.99,1.0,2019
21491,5,Lijiang Tower,Control,San Francisco Shock,2019/08/04,Los Angeles Gladiators,San Francisco Shock,0.99,1.0,2019
21435,1,Lijiang Tower,Control,Atlanta Reign,2019/08/04,Atlanta Reign,Houston Outlaws,1.0,0.95,2019
21435,1,Lijiang Tower,Control,Atlanta Reign,2019/08/04,Atlanta Reign,Houston Outlaws,1.0,0.0,2019
21501,1,Lijiang Tower,Control,Philadelphia Fusion,2019/08/04,Philadelphia Fusion,Toronto Defiant,1.0,0.99,2019
21501,1,Lijiang Tower,Control,Philadelphia Fusion,2019/08/04,Philadelphia Fusion,Toronto Defiant,1.0,0.92,2019
21501,5,Busan,Control,Philadelphia Fusion,2019/08/04,Philadelphia Fusion,Toronto Defiant,1.0,0.99,2019
21501,5,Busan,Control,Philadelphia Fusion,2019/08/04,Philadelphia Fusion,Toronto Defiant,1.0,0.99,2019
21408,1,Ilios,Control,Washington Justice,2019/08/04,Vancouver Titans,Washington Justice,0.32,1.0,2019
21408,1,Ilios,Control,Washington Justice,2019/08/04,Vancouver Titans,Washington Justice,0.0,1.0,2019
21417,1,Lijiang Tower,Control,Chengdu Hunters,2019/08/05,Chengdu Hunters,New York Excelsior,1.0,0.61,2019
21417,1,Lijiang Tower,Control,Chengdu Hunters,2019/08/05,Chengdu Hunters,New York Excelsior,1.0,0.99,2019
21444,1,Busan,Control,London Spitfire,2019/08/08,London Spitfire,Vancouver Titans,1.0,0.4,2019
21444,1,Busan,Control,London Spitfire,2019/08/08,London Spitfire,Vancouver Titans,1.0,0.37,2019
21444,5,Ilios,Control,Vancouver Titans,2019/08/09,London Spitfire,Vancouver Titans,0.99,1.0,2019
21444,5,Ilios,Control,Vancouver Titans,2019/08/09,London Spitfire,Vancouver Titans,1.0,0.23,2019
21444,5,Ilios,Control,Vancouver Titans,2019/08/09,London Spitfire,Vancouver Titans,0.0,1.0,2019
21360,1,Ilios,Control,Philadelphia Fusion,2019/08/09,Paris Eternal,Philadelphia Fusion,0.99,1.0,2019
21360,1,Ilios,Control,Philadelphia Fusion,2019/08/09,Paris Eternal,Philadelphia Fusion,1.0,0.99,2019
21360,1,Ilios,Control,Philadelphia Fusion,2019/08/09,Paris Eternal,Philadelphia Fusion,0.36,1.0,2019
21360,5,Lijiang Tower,Control,Paris Eternal,2019/08/09,Paris Eternal,Philadelphia Fusion,1.0,0.7,2019
21360,5,Lijiang Tower,Control,Paris Eternal,2019/08/09,Paris Eternal,Philadelphia Fusion,0.0,1.0,2019
21360,5,Lijiang Tower,Control,Paris Eternal,2019/08/09,Paris Eternal,Philadelphia Fusion,1.0,0.0,2019
21473,1,Ilios,Control,Toronto Defiant,2019/08/09,Toronto Defiant,Florida Mayhem,1.0,0.25,2019
21473,1,Ilios,Control,Toronto Defiant,2019/08/09,Toronto Defiant,Florida Mayhem,1.0,0.36,2019
21436,1,Ilios,Control,Seoul Dynasty,2019/08/09,Guangzhou Charge,Seoul Dynasty,1.0,0.67,2019
21436,1,Ilios,Control,Seoul Dynasty,2019/08/09,Guangzhou Charge,Seoul Dynasty,0.91,1.0,2019
21436,1,Ilios,Control,Seoul Dynasty,2019/08/09,Guangzhou Charge,Seoul Dynasty,0.91,1.0,2019
21436,5,Lijiang Tower,Control,Guangzhou Charge,2019/08/09,Guangzhou Charge,Seoul Dynasty,1.0,0.59,2019
21436,5,Lijiang Tower,Control,Guangzhou Charge,2019/08/09,Guangzhou Charge,Seoul Dynasty,0.91,1.0,2019
21436,5,Lijiang Tower,Control,Guangzhou Charge,2019/08/09,Guangzhou Charge,Seoul Dynasty,1.0,0.99,2019
21409,1,Lijiang Tower,Control,Washington Justice,2019/08/09,Boston Uprising,Washington Justice,0.42,1.0,2019
21409,1,Lijiang Tower,Control,Washington Justice,2019/08/09,Boston Uprising,Washington Justice,1.0,0.99,2019
21409,1,Lijiang Tower,Control,Washington Justice,2019/08/09,Boston Uprising,Washington Justice,0.91,1.0,2019
21418,1,Lijiang Tower,Control,Dallas Fuel,2019/08/10,Dallas Fuel,Los Angeles Gladiators,0.83,1.0,2019
21418,1,Lijiang Tower,Control,Dallas Fuel,2019/08/10,Dallas Fuel,Los Angeles Gladiators,1.0,0.39,2019
21418,1,Lijiang Tower,Control,Dallas Fuel,2019/08/10,Dallas Fuel,Los Angeles Gladiators,1.0,0.92,2019
21418,5,Busan,Control,Los Angeles Gladiators,2019/08/10,Dallas Fuel,Los Angeles Gladiators,0.17,1.0,2019
21418,5,Busan,Control,Los Angeles Gladiators,2019/08/10,Dallas Fuel,Los Angeles Gladiators,0.74,1.0,2019
21445,1,Busan,Control,San Francisco Shock,2019/08/10,San Francisco Shock,Shanghai Dragons,0.0,1.0,2019
21445,1,Busan,Control,San Francisco Shock,2019/08/10,San Francisco Shock,Shanghai Dragons,1.0,0.79,2019
21445,1,Busan,Control,San Francisco Shock,2019/08/10,San Francisco Shock,Shanghai Dragons,1.0,0.0,2019
21511,1,Ilios,Control,New York Excelsior,2019/08/10,Hangzhou Spark,New York Excelsior,0.0,1.0,2019
21511,1,Ilios,Control,New York Excelsior,2019/08/10,Hangzhou Spark,New York Excelsior,0.46,1.0,2019
21511,5,Lijiang Tower,Control,New York Excelsior,2019/08/10,Hangzhou Spark,New York Excelsior,0.73,1.0,2019
21511,5,Lijiang Tower,Control,New York Excelsior,2019/08/10,Hangzhou Spark,New York Excelsior,0.99,1.0,2019
21474,1,Lijiang Tower,Control,London Spitfire,2019/08/10,Houston Outlaws,London Spitfire,0.49,1.0,2019
21474,1,Lijiang Tower,Control,London Spitfire,2019/08/10,Houston Outlaws,London Spitfire,0.0,1.0,2019
21426,1,Lijiang Tower,Control,Seoul Dynasty,2019/08/10,Seoul Dynasty,Toronto Defiant,0.35,1.0,2019
21426,1,Lijiang Tower,Control,Seoul Dynasty,2019/08/10,Seoul Dynasty,Toronto Defiant,1.0,0.47,2019
21426,1,Lijiang Tower,Control,Seoul Dynasty,2019/08/10,Seoul Dynasty,Toronto Defiant,1.0,0.99,2019
21456,1,Ilios,Control,Los Angeles Valiant,2019/08/10,Florida Mayhem,Los Angeles Valiant,0.99,1.0,2019
21456,1,Ilios,Control,Los Angeles Valiant,2019/08/10,Florida Mayhem,Los Angeles Valiant,0.0,1.0,2019
21463,1,Ilios,Control,Chengdu Hunters,2019/08/11,Chengdu Hunters,Hangzhou Spark,1.0,0.99,2019
21463,1,Ilios,Control,Chengdu Hunters,2019/08/11,Chengdu Hunters,Hangzhou Spark,0.99,1.0,2019
21463,1,Ilios,Control,Chengdu Hunters,2019/08/11,Chengdu Hunters,Hangzhou Spark,1.0,0.83,2019
21492,1,Busan,Control,Vancouver Titans,2019/08/11,Philadelphia Fusion,Vancouver Titans,1.0,0.99,2019
21492,1,Busan,Control,Vancouver Titans,2019/08/11,Philadelphia Fusion,Vancouver Titans,0.99,1.0,2019
21492,1,Busan,Control,Vancouver Titans,2019/08/11,Philadelphia Fusion,Vancouver Titans,0.99,1.0,2019
21483,1,Lijiang Tower,Control,Houston Outlaws,2019/08/11,Washington Justice,Houston Outlaws,0.99,1.0,2019
21483,1,Lijiang Tower,Control,Houston Outlaws,2019/08/11,Washington Justice,Houston Outlaws,1.0,0.32,2019
21483,1,Lijiang Tower,Control,Houston Outlaws,2019/08/11,Washington Justice,Houston Outlaws,0.99,1.0,2019
21483,5,Busan,Control,Washington Justice,2019/08/11,Washington Justice,Houston Outlaws,1.0,0.99,2019
21483,5,Busan,Control,Washington Justice,2019/08/11,Washington Justice,Houston Outlaws,0.13,1.0,2019
21483,5,Busan,Control,Washington Justice,2019/08/11,Washington Justice,Houston Outlaws,1.0,0.84,2019
21502,1,Ilios,Control,San Francisco Shock,2019/08/11,San Francisco Shock,Dallas Fuel,1.0,0.0,2019
21502,1,Ilios,Control,San Francisco Shock,2019/08/11,San Francisco Shock,Dallas Fuel,1.0,0.69,2019
21437,1,Lijiang Tower,Control,Guangzhou Charge,2019/08/12,Guangzhou Charge,New York Excelsior,1.0,0.55,2019
21437,1,Lijiang Tower,Control,Guangzhou Charge,2019/08/12,Guangzhou Charge,New York Excelsior,0.99,1.0,2019
21437,1,Lijiang Tower,Control,Guangzhou Charge,2019/08/12,Guangzhou Charge,New York Excelsior,1.0,0.71,2019
21410,1,Ilios,Control,Florida Mayhem,2019/08/15,Boston Uprising,Florida Mayhem,0.99,1.0,2019
21410,1,Ilios,Control,Florida Mayhem,2019/08/15,Boston Uprising,Florida Mayhem,0.97,1.0,2019
21457,1,Lijiang Tower,Control,Dallas Fuel,2019/08/16,Dallas Fuel,Hangzhou Spark,1.0,0.97,2019
21457,1,Lijiang Tower,Control,Dallas Fuel,2019/08/16,Dallas Fuel,Hangzhou Spark,1.0,0.77,2019
21427,1,Ilios,Control,Seoul Dynasty,2019/08/16,Seoul Dynasty,Shanghai Dragons,1.0,0.5,2019
21427,1,Ilios,Control,Seoul Dynasty,2019/08/16,Seoul Dynasty,Shanghai Dragons,0.68,1.0,2019
21427,1,Ilios,Control,Seoul Dynasty,2019/08/16,Seoul Dynasty,Shanghai Dragons,1.0,0.0,2019
21458,1,Busan,Control,Atlanta Reign,2019/08/16,Washington Justice,Atlanta Reign,0.31,1.0,2019
21458,1,Busan,Control,Atlanta Reign,2019/08/16,Washington Justice,Atlanta Reign,1.0,0.0,2019
21458,1,Busan,Control,Atlanta Reign,2019/08/16,Washington Justice,Atlanta Reign,0.0,1.0,2019
21464,1,Ilios,Control,San Francisco Shock,2019/08/17,Chengdu Hunters,San Francisco Shock,0.62,1.0,2019
21464,1,Ilios,Control,San Francisco Shock,2019/08/17,Chengdu Hunters,San Francisco Shock,0.13,1.0,2019
21484,1,Busan,Control,Los Angeles Gladiators,2019/08/17,Los Angeles Gladiators,Hangzhou Spark,1.0,0.0,2019
21484,1,Busan,Control,Los Angeles Gladiators,2019/08/17,Los Angeles Gladiators,Hangzhou Spark,0.0,1.0,2019
21484,1,Busan,Control,Los Angeles Gladiators,2019/08/17,Los Angeles Gladiators,Hangzhou Spark,1.0,0.58,2019
21484,5,Ilios,Control,Hangzhou Spark,2019/08/17,Los Angeles Gladiators,Hangzhou Spark,0.8,1.0,2019
21484,5,Ilios,Control,Hangzhou Spark,2019/08/17,Los Angeles Gladiators,Hangzhou Spark,0.0,1.0,2019
21493,1,Lijiang Tower,Control,Paris Eternal,2019/08/17,Paris Eternal,Shanghai Dragons,1.0,0.95,2019
21493,1,Lijiang Tower,Control,Paris Eternal,2019/08/17,Paris Eternal,Shanghai Dragons,1.0,0.99,2019
21503,1,Busan,Control,Los Angeles Valiant,2019/08/17,Los Angeles Valiant,Boston Uprising,1.0,0.99,2019
21503,1,Busan,Control,Los Angeles Valiant,2019/08/17,Los Angeles Valiant,Boston Uprising,1.0,0.71,2019
21428,1,Lijiang Tower,Control,Philadelphia Fusion,2019/08/17,Seoul Dynasty,Philadelphia Fusion,0.46,1.0,2019
21428,1,Lijiang Tower,Control,Philadelphia Fusion,2019/08/17,Seoul Dynasty,Philadelphia Fusion,1.0,0.87,2019
21428,1,Lijiang Tower,Control,Philadelphia Fusion,2019/08/17,Seoul Dynasty,Philadelphia Fusion,0.99,1.0,2019
21459,1,Ilios,Control,Houston Outlaws,2019/08/18,Chengdu Hunters,Houston Outlaws,1.0,0.68,2019
21459,1,Ilios,Control,Houston Outlaws,2019/08/18,Chengdu Hunters,Houston Outlaws,0.87,1.0,2019
21459,1,Ilios,Control,Houston Outlaws,2019/08/18,Chengdu Hunters,Houston Outlaws,0.94,1.0,2019
21459,5,Lijiang Tower,Control,Chengdu Hunters,2019/08/18,Chengdu Hunters,Houston Outlaws,1.0,0.99,2019
21459,5,Lijiang Tower,Control,Chengdu Hunters,2019/08/18,Chengdu Hunters,Houston Outlaws,0.0,1.0,2019
21459,5,Lijiang Tower,Control,Chengdu Hunters,2019/08/18,Chengdu Hunters,Houston Outlaws,1.0,0.0,2019
21504,1,Busan,Control,Atlanta Reign,2019/08/18,London Spitfire,Atlanta Reign,0.0,1.0,2019
21504,1,Busan,Control,Atlanta Reign,2019/08/18,London Spitfire,Atlanta Reign,0.99,1.0,2019
21465,1,Ilios,Control,Washington Justice,2019/08/18,Paris Eternal,Washington Justice,1.0,0.9,2019
21465,1,Ilios,Control,Washington Justice,2019/08/18,Paris Eternal,Washington Justice,0.85,1.0,2019
21465,1,Ilios,Control,Washington Justice,2019/08/18,Paris Eternal,Washington Justice,0.73,1.0,2019
21460,1,Busan,Control,Florida Mayhem,2019/08/18,Florida Mayhem,Toronto Defiant,1.0,0.0,2019
21460,1,Busan,Control,Florida Mayhem,2019/08/18,Florida Mayhem,Toronto Defiant,1.0,0.99,2019
21512,1,Ilios,Control,Guangzhou Charge,2019/08/19,Dallas Fuel,Guangzhou Charge,1.0,0.36,2019
21512,1,Ilios,Control,Guangzhou Charge,2019/08/19,Dallas Fuel,Guangzhou Charge,0.99,1.0,2019
21512,1,Ilios,Control,Guangzhou Charge,2019/08/19,Dallas Fuel,Guangzhou Charge,0.0,1.0,2019
21485,1,Busan,Control,Atlanta Reign,2019/08/24,Atlanta Reign,Dallas Fuel,1.0,0.0,2019
21485,1,Busan,Control,Atlanta Reign,2019/08/24,Atlanta Reign,Dallas Fuel,1.0,0.55,2019
21494,1,Ilios,Control,New York Excelsior,2019/08/24,Boston Uprising,New York Excelsior,0.91,1.0,2019
21494,1,Ilios,Control,New York Excelsior,2019/08/24,Boston Uprising,New York Excelsior,1.0,0.93,2019
21494,1,Ilios,Control,New York Excelsior,2019/08/24,Boston Uprising,New York Excelsior,0.15,1.0,2019
21521,1,Lijiang Tower,Control,Vancouver Titans,2019/08/25,San Francisco Shock,Vancouver Titans,0.68,1.01,2019
21521,1,Lijiang Tower,Control,Vancouver Titans,2019/08/25,San Francisco Shock,Vancouver Titans,0.4,1.0,2019
21521,5,Busan,Control,San Francisco Shock,2019/08/25,San Francisco Shock,Vancouver Titans,1.0,0.0,2019
21521,5,Busan,Control,San Francisco Shock,2019/08/25,San Francisco Shock,Vancouver Titans,1.0,0.43,2019
21419,1,Ilios,Control,Los Angeles Valiant,2019/08/25,Los Angeles Gladiators,Los Angeles Valiant,0.15,1.0,2019
21419,1,Ilios,Control,Los Angeles Valiant,2019/08/25,Los Angeles Gladiators,Los Angeles Valiant,0.83,1.0,2019
21514,1,Busan,Control,Hangzhou Spark,2019/08/25,Hangzhou Spark,Shanghai Dragons,1.0,0.74,2019
21514,1,Busan,Control,Hangzhou Spark,2019/08/25,Hangzhou Spark,Shanghai Dragons,1.0,0.99,2019
21446,1,Lijiang Tower,Control,Atlanta Reign,2019/08/25,Atlanta Reign,Boston Uprising,1.0,0.0,2019
21446,1,Lijiang Tower,Control,Atlanta Reign,2019/08/25,Atlanta Reign,Boston Uprising,1.0,0.5,2019
21513,1,Ilios,Control,Vancouver Titans,2019/08/25,New York Excelsior,Vancouver Titans,0.48,1.0,2019
21513,1,Ilios,Control,Vancouver Titans,2019/08/25,New York Excelsior,Vancouver Titans,0.73,1.0,2019
21513,5,Lijiang Tower,Control,Vancouver Titans,2019/08/26,New York Excelsior,Vancouver Titans,1.0,0.99,2019
21513,5,Lijiang Tower,Control,Vancouver Titans,2019/08/26,New York Excelsior,Vancouver Titans,0.0,1.0,2019
21513,5,Lijiang Tower,Control,Vancouver Titans,2019/08/26,New York Excelsior,Vancouver Titans,0.38,1.0,2019
21515,1,Lijiang Tower,Control,San Francisco Shock,2019/08/26,San Francisco Shock,Los Angeles Valiant,1.0,0.99,2019
21515,1,Lijiang Tower,Control,San Francisco Shock,2019/08/26,San Francisco Shock,Los Angeles Valiant,1.0,0.48,2019
30172,1,Ilios,Control,Guangzhou Charge,2019/08/31,Chengdu Hunters,Guangzhou Charge,0.99,1.0,2019
30172,1,Ilios,Control,Guangzhou Charge,2019/08/31,Chengdu Hunters,Guangzhou Charge,1.0,0.52,2019
30172,1,Ilios,Control,Guangzhou Charge,2019/08/31,Chengdu Hunters,Guangzhou Charge,0.99,1.0,2019
30172,5,Lijiang Tower,Control,Guangzhou Charge,2019/08/31,Chengdu Hunters,Guangzhou Charge,0.0,1.0,2019
30172,5,Lijiang Tower,Control,Guangzhou Charge,2019/08/31,Chengdu Hunters,Guangzhou Charge,0.0,1.0,2019
30173,1,Busan,Control,Shanghai Dragons,2019/08/31,Shanghai Dragons,Philadelphia Fusion,0.99,1.0,2019
30173,1,Busan,Control,Shanghai Dragons,2019/08/31,Shanghai Dragons,Philadelphia Fusion,1.0,0.0,2019
30173,1,Busan,Control,Shanghai Dragons,2019/08/31,Shanghai Dragons,Philadelphia Fusion,1.0,0.0,2019
30173,5,Lijiang Tower,Control,Shanghai Dragons,2019/08/31,Shanghai Dragons,Philadelphia Fusion,1.0,0.99,2019
30173,5,Lijiang Tower,Control,Shanghai Dragons,2019/08/31,Shanghai Dragons,Philadelphia Fusion,0.0,1.0,2019
30173,5,Lijiang Tower,Control,Shanghai Dragons,2019/08/31,Shanghai Dragons,Philadelphia Fusion,1.0,0.99,2019
30175,1,Busan,Control,London Spitfire,2019/08/31,Shanghai Dragons,London Spitfire,0.99,1.0,2019
30175,1,Busan,Control,London Spitfire,2019/08/31,Shanghai Dragons,London Spitfire,0.38,1.0,2019
30175,5,Lijiang Tower,Control,Shanghai Dragons,2019/08/31,Shanghai Dragons,London Spitfire,1.0,0.95,2019
30175,5,Lijiang Tower,Control,Shanghai Dragons,2019/08/31,Shanghai Dragons,London Spitfire,0.99,1.0,2019
30175,5,Lijiang Tower,Control,Shanghai Dragons,2019/08/31,Shanghai Dragons,London Spitfire,1.0,0.0,2019
30175,8,Ilios,Control,London Spitfire,2019/08/31,Shanghai Dragons,London Spitfire,1.0,0.99,2019
30175,8,Ilios,Control,London Spitfire,2019/08/31,Shanghai Dragons,London Spitfire,0.99,1.0,2019
30175,8,Ilios,Control,London Spitfire,2019/08/31,Shanghai Dragons,London Spitfire,0.39,1.0,2019
30176,1,Busan,Control,Seoul Dynasty,2019/08/31,Guangzhou Charge,Seoul Dynasty,1.0,0.99,2019
30176,1,Busan,Control,Seoul Dynasty,2019/08/31,Guangzhou Charge,Seoul Dynasty,0.99,1.0,2019
30176,1,Busan,Control,Seoul Dynasty,2019/08/31,Guangzhou Charge,Seoul Dynasty,0.73,1.0,2019
30176,5,Lijiang Tower,Control,Seoul Dynasty,2019/09/01,Guangzhou Charge,Seoul Dynasty,0.54,1.0,2019
30176,5,Lijiang Tower,Control,Seoul Dynasty,2019/09/01,Guangzhou Charge,Seoul Dynasty,0.32,1.0,2019
30151,1,Lijiang Tower,Control,Vancouver Titans,2019/09/05,Seoul Dynasty,Vancouver Titans,0.38,1.0,2019
30151,1,Lijiang Tower,Control,Vancouver Titans,2019/09/05,Seoul Dynasty,Vancouver Titans,1.0,0.46,2019
30151,1,Lijiang Tower,Control,Vancouver Titans,2019/09/05,Seoul Dynasty,Vancouver Titans,0.34,1.0,2019
30151,5,Busan,Control,Vancouver Titans,2019/09/06,Seoul Dynasty,Vancouver Titans,1.0,0.99,2019
30151,5,Busan,Control,Vancouver Titans,2019/09/06,Seoul Dynasty,Vancouver Titans,0.0,1.0,2019
30151,5,Busan,Control,Vancouver Titans,2019/09/06,Seoul Dynasty,Vancouver Titans,0.3,1.0,2019
30152,1,Busan,Control,Hangzhou Spark,2019/09/06,Los Angeles Gladiators,Hangzhou Spark,0.0,1.0,2019
30152,1,Busan,Control,Hangzhou Spark,2019/09/06,Los Angeles Gladiators,Hangzhou Spark,1.0,0.43,2019
30152,1,Busan,Control,Hangzhou Spark,2019/09/06,Los Angeles Gladiators,Hangzhou Spark,0.84,1.0,2019
30152,5,Lijiang Tower,Control,Hangzhou Spark,2019/09/06,Los Angeles Gladiators,Hangzhou Spark,1.0,0.0,2019
30152,5,Lijiang Tower,Control,Hangzhou Spark,2019/09/06,Los Angeles Gladiators,Hangzhou Spark,0.99,1.0,2019
30152,5,Lijiang Tower,Control,Hangzhou Spark,2019/09/06,Los Angeles Gladiators,Hangzhou Spark,0.34,1.0,2019
30153,1,Busan,Control,New York Excelsior,2019/09/06,London Spitfire,New York Excelsior,0.54,1.0,2019
30153,1,Busan,Control,New York Excelsior,2019/09/06,London Spitfire,New York Excelsior,0.78,1.0,2019
