round_start_time,round_end_time,stage,match_id,game_number,match_winner,map_winner,map_loser,map_name,map_round,winning_team_final_map_score,losing_team_final_map_score,control_round_name,attacker,defender,team_one_name,team_two_name,attacker_payload_distance,defender_payload_distance,attacker_time_banked,defender_time_banked,attacker_control_perecent,defender_control_perecent,attacker_round_end_score,defender_round_end_score
4/13/2019 4:41,4/13/2019 4:45,Overwatch League Stage 2,21258,2,Shanghai Dragons,Chengdu Hunters,Shanghai Dragons,Paris,1,1,0,NULL,Shanghai Dragons,Chengdu Hunters,Chengdu Hunters,Shanghai Dragons,0,0,0,0,NULL,NULL,0,0
4/13/2019 4:49,4/13/2019 4:51,Overwatch League Stage 2,21258,2,Shanghai Dragons,Chengdu Hunters,Shanghai Dragons,Paris,2,1,0,NULL,Chengdu Hunters,Shanghai Dragons,Chengdu Hunters,Shanghai Dragons,0,0,160.3570099,0,NULL,NULL,1,0
4/13/2019 5:04,4/13/2019 5:12,Overwatch League Stage 2,21258,3,Shanghai Dragons,Shanghai Dragons,Chengdu Hunters,King's Row,1,3,2,NULL,Chengdu Hunters,Shanghai Dragons,Shanghai Dragons,Chengdu Hunters,58.40349579,0,0,0,NULL,NULL,2,0
4/13/2019 5:15,4/13/2019 5:20,Overwatch League Stage 2,21258,3,Shanghai Dragons,Shanghai Dragons,Chengdu Hunters,King's Row,2,3,2,NULL,Shanghai Dragons,Chengdu Hunters,Shanghai Dragons,Chengdu Hunters,58.40825653,58.40349579,156.2800293,0,NULL,NULL,3,2
4/13/2019 5:25,4/13/2019 5:31,Overwatch League Stage 2,21258,4,Shanghai Dragons,Shanghai Dragons,Chengdu Hunters,Junkertown,1,3,2,NULL,Shanghai Dragons,Chengdu Hunters,Chengdu Hunters,Shanghai Dragons,101.853775,0,128.9000244,0,NULL,NULL,3,0
4/13/2019 5:33,4/13/2019 5:41,Overwatch League Stage 2,21258,4,Shanghai Dragons,Shanghai Dragons,Chengdu Hunters,Junkertown,2,3,2,NULL,Chengdu Hunters,Shanghai Dragons,Chengdu Hunters,Shanghai Dragons,92.0223999,101.853775,0,128.9000244,NULL,NULL,2,3
4/13/2019 19:05,4/13/2019 19:10,Overwatch League Stage 2,21332,1,London Spitfire,London Spitfire,Philadelphia Fusion,Lijiang Tower,1,2,1,Garden,London Spitfire,Philadelphia Fusion,London Spitfire,Philadelphia Fusion,0,0,0,0,100,47,1,0
4/13/2019 19:10,4/13/2019 19:15,Overwatch League Stage 2,21332,1,London Spitfire,London Spitfire,Philadelphia Fusion,Lijiang Tower,2,2,1,Control Center,London Spitfire,Philadelphia Fusion,London Spitfire,Philadelphia Fusion,0,0,0,0,38,100,1,1
4/13/2019 19:15,4/13/2019 19:19,Overwatch League Stage 2,21332,1,London Spitfire,London Spitfire,Philadelphia Fusion,Lijiang Tower,3,2,1,Night Market,London Spitfire,Philadelphia Fusion,London Spitfire,Philadelphia Fusion,0,0,0,0,100,34,2,1
4/13/2019 19:23,4/13/2019 19:26,Overwatch League Stage 2,21332,2,London Spitfire,draw,draw,Hanamura,1,2,2,NULL,London Spitfire,Philadelphia Fusion,Philadelphia Fusion,London Spitfire,0,0,310.822998,0,NULL,NULL,2,0
4/13/2019 19:29,4/13/2019 19:35,Overwatch League Stage 2,21332,2,London Spitfire,draw,draw,Hanamura,2,2,2,NULL,Philadelphia Fusion,London Spitfire,Philadelphia Fusion,London Spitfire,0,0,179.8209991,310.822998,NULL,NULL,2,2
4/13/2019 19:36,4/13/2019 19:39,Overwatch League Stage 2,21332,2,London Spitfire,draw,draw,Hanamura,3,2,2,NULL,Philadelphia Fusion,London Spitfire,Philadelphia Fusion,London Spitfire,0,0,0,310.822998,NULL,NULL,2,2
4/13/2019 19:41,4/13/2019 19:46,Overwatch League Stage 2,21332,2,London Spitfire,draw,draw,Hanamura,4,2,2,NULL,London Spitfire,Philadelphia Fusion,Philadelphia Fusion,London Spitfire,0,0,0,0,NULL,NULL,2,2
4/13/2019 19:59,4/13/2019 20:07,Overwatch League Stage 2,21332,3,London Spitfire,Philadelphia Fusion,London Spitfire,Blizzard World,1,4,3,NULL,London Spitfire,Philadelphia Fusion,Philadelphia Fusion,London Spitfire,111.6262054,0,0,0,NULL,NULL,3,0
4/13/2019 20:11,4/13/2019 20:16,Overwatch League Stage 2,21332,3,London Spitfire,Philadelphia Fusion,London Spitfire,Blizzard World,2,4,3,NULL,Philadelphia Fusion,London Spitfire,Philadelphia Fusion,London Spitfire,111.6087952,111.6262054,142.8940125,0,NULL,NULL,3,3
4/13/2019 20:18,4/13/2019 20:21,Overwatch League Stage 2,21332,3,London Spitfire,Philadelphia Fusion,London Spitfire,Blizzard World,3,4,3,NULL,Philadelphia Fusion,London Spitfire,Philadelphia Fusion,London Spitfire,0,111.6262054,0,0,NULL,NULL,4,3
4/13/2019 20:25,4/13/2019 20:33,Overwatch League Stage 2,21332,4,London Spitfire,London Spitfire,Philadelphia Fusion,Rialto,1,3,2,NULL,Philadelphia Fusion,London Spitfire,London Spitfire,Philadelphia Fusion,86.39393616,0,0,0,NULL,NULL,2,0
4/13/2019 20:35,4/13/2019 20:43,Overwatch League Stage 2,21332,4,London Spitfire,London Spitfire,Philadelphia Fusion,Rialto,2,3,2,NULL,London Spitfire,Philadelphia Fusion,London Spitfire,Philadelphia Fusion,86.40440369,86.39393616,0,0,NULL,NULL,3,2
4/13/2019 20:57,4/13/2019 21:02,Overwatch League Stage 2,21341,1,Vancouver Titans,Houston Outlaws,Vancouver Titans,Busan,1,2,0,MEKA Base,Vancouver Titans,Houston Outlaws,Vancouver Titans,Houston Outlaws,0,0,0,0,84,100,0,1
4/13/2019 21:03,4/13/2019 21:06,Overwatch League Stage 2,21341,1,Vancouver Titans,Houston Outlaws,Vancouver Titans,Busan,2,2,0,Sanctuary,Vancouver Titans,Houston Outlaws,Vancouver Titans,Houston Outlaws,0,0,0,0,26,100,0,2
4/13/2019 21:13,4/13/2019 21:17,Overwatch League Stage 2,21341,2,Vancouver Titans,Vancouver Titans,Houston Outlaws,Paris,1,1,0,NULL,Houston Outlaws,Vancouver Titans,Vancouver Titans,Houston Outlaws,0,0,0,0,NULL,NULL,0,0
4/13/2019 21:20,4/13/2019 21:21,Overwatch League Stage 2,21341,2,Vancouver Titans,Vancouver Titans,Houston Outlaws,Paris,2,1,0,NULL,Vancouver Titans,Houston Outlaws,Vancouver Titans,Houston Outlaws,0,0,181.9700012,0,NULL,NULL,1,0
4/13/2019 21:33,4/13/2019 21:40,Overwatch League Stage 2,21341,3,Vancouver Titans,Vancouver Titans,Houston Outlaws,Eichenwalde,1,2,1,NULL,Vancouver Titans,Houston Outlaws,Houston Outlaws,Vancouver Titans,124.1523666,0,0,0,NULL,NULL,1,0
4/13/2019 21:43,4/13/2019 21:50,Overwatch League Stage 2,21341,3,Vancouver Titans,Vancouver Titans,Houston Outlaws,Eichenwalde,2,2,1,NULL,Houston Outlaws,Vancouver Titans,Houston Outlaws,Vancouver Titans,84.22685242,124.1523666,0,0,NULL,NULL,1,2
4/13/2019 21:54,4/13/2019 21:58,Overwatch League Stage 2,21341,4,Vancouver Titans,Vancouver Titans,Houston Outlaws,Rialto,1,1,0,NULL,Houston Outlaws,Vancouver Titans,Vancouver Titans,Houston Outlaws,93.41851807,0,0,0,NULL,NULL,0,0
4/13/2019 22:00,4/13/2019 22:03,Overwatch League Stage 2,21341,4,Vancouver Titans,Vancouver Titans,Houston Outlaws,Rialto,2,1,0,NULL,Vancouver Titans,Houston Outlaws,Vancouver Titans,Houston Outlaws,93.43379974,93.41851807,94.05101013,0,NULL,NULL,1,0
4/13/2019 22:18,4/13/2019 22:23,Overwatch League Stage 2,21270,1,Dallas Fuel,Dallas Fuel,Toronto Defiant,Oasis,1,2,0,Gardens,Dallas Fuel,Toronto Defiant,Dallas Fuel,Toronto Defiant,0,0,0,0,100,99,1,0
4/13/2019 22:24,4/13/2019 22:29,Overwatch League Stage 2,21270,1,Dallas Fuel,Dallas Fuel,Toronto Defiant,Oasis,2,2,0,City Center,Dallas Fuel,Toronto Defiant,Dallas Fuel,Toronto Defiant,0,0,0,0,100,92,2,0
4/13/2019 22:34,4/13/2019 22:39,Overwatch League Stage 2,21270,2,Dallas Fuel,Dallas Fuel,Toronto Defiant,Paris,1,5,4,NULL,Toronto Defiant,Dallas Fuel,Dallas Fuel,Toronto Defiant,0,0,141.5000458,0,NULL,NULL,2,0
4/13/2019 22:43,4/13/2019 22:47,Overwatch League Stage 2,21270,2,Dallas Fuel,Dallas Fuel,Toronto Defiant,Paris,2,5,4,NULL,Dallas Fuel,Toronto Defiant,Dallas Fuel,Toronto Defiant,0,0,241.5309906,141.5000458,NULL,NULL,2,2
4/13/2019 22:48,4/13/2019 22:52,Overwatch League Stage 2,21270,2,Dallas Fuel,Dallas Fuel,Toronto Defiant,Paris,3,5,4,NULL,Toronto Defiant,Dallas Fuel,Dallas Fuel,Toronto Defiant,0,0,0,241.5309906,NULL,NULL,4,2
4/13/2019 22:53,4/13/2019 22:57,Overwatch League Stage 2,21270,2,Dallas Fuel,Dallas Fuel,Toronto Defiant,Paris,4,5,4,NULL,Dallas Fuel,Toronto Defiant,Dallas Fuel,Toronto Defiant,0,0,77.75098419,0,NULL,NULL,4,4
4/13/2019 22:58,4/13/2019 22:59,Overwatch League Stage 2,21270,2,Dallas Fuel,Dallas Fuel,Toronto Defiant,Paris,5,5,4,NULL,Dallas Fuel,Toronto Defiant,Dallas Fuel,Toronto Defiant,0,0,0,0,NULL,NULL,5,4
4/13/2019 23:13,4/13/2019 23:17,Overwatch League Stage 2,21270,3,Dallas Fuel,Dallas Fuel,Toronto Defiant,King's Row,1,3,0,NULL,Dallas Fuel,Toronto Defiant,Toronto Defiant,Dallas Fuel,70.29574585,0,197.9760132,0,NULL,NULL,3,0
4/13/2019 23:21,4/13/2019 23:25,Overwatch League Stage 2,21270,3,Dallas Fuel,Dallas Fuel,Toronto Defiant,King's Row,2,3,0,NULL,Toronto Defiant,Dallas Fuel,Toronto Defiant,Dallas Fuel,0,70.29574585,0,197.9760132,NULL,NULL,0,3
4/13/2019 23:29,4/13/2019 23:33,Overwatch League Stage 2,21270,4,Dallas Fuel,Dallas Fuel,Toronto Defiant,Rialto,1,3,2,NULL,Dallas Fuel,Toronto Defiant,Toronto Defiant,Dallas Fuel,88.14820862,0,229.2799988,0,NULL,NULL,3,0
4/13/2019 23:35,4/13/2019 23:43,Overwatch League Stage 2,21270,4,Dallas Fuel,Dallas Fuel,Toronto Defiant,Rialto,2,3,2,NULL,Toronto Defiant,Dallas Fuel,Toronto Defiant,Dallas Fuel,82.0894928,88.14820862,0,229.2799988,NULL,NULL,2,3
4/13/2019 23:57,4/14/2019 0:02,Overwatch League Stage 2,21278,1,Los Angeles Gladiators,Los Angeles Gladiators,Guangzhou Charge,Lijiang Tower,1,2,1,Garden,Los Angeles Gladiators,Guangzhou Charge,Los Angeles Gladiators,Guangzhou Charge,0,0,0,0,100,99,1,0
4/14/2019 0:03,4/14/2019 0:06,Overwatch League Stage 2,21278,1,Los Angeles Gladiators,Los Angeles Gladiators,Guangzhou Charge,Lijiang Tower,2,2,1,Night Market,Los Angeles Gladiators,Guangzhou Charge,Los Angeles Gladiators,Guangzhou Charge,0,0,0,0,0,100,1,1
4/14/2019 0:06,4/14/2019 0:11,Overwatch League Stage 2,21278,1,Los Angeles Gladiators,Los Angeles Gladiators,Guangzhou Charge,Lijiang Tower,3,2,1,Control Center,Los Angeles Gladiators,Guangzhou Charge,Los Angeles Gladiators,Guangzhou Charge,0,0,0,0,100,88,2,1
4/14/2019 0:15,4/14/2019 0:19,Overwatch League Stage 2,21278,2,Los Angeles Gladiators,Los Angeles Gladiators,Guangzhou Charge,Temple of Anubis,1,3,2,NULL,Los Angeles Gladiators,Guangzhou Charge,Guangzhou Charge,Los Angeles Gladiators,0,0,265.3439941,0,NULL,NULL,2,0
4/14/2019 0:22,4/14/2019 0:29,Overwatch League Stage 2,21278,2,Los Angeles Gladiators,Los Angeles Gladiators,Guangzhou Charge,Temple of Anubis,2,3,2,NULL,Guangzhou Charge,Los Angeles Gladiators,Guangzhou Charge,Los Angeles Gladiators,0,0,111.8860168,265.3439941,NULL,NULL,2,2
4/14/2019 0:30,4/14/2019 0:32,Overwatch League Stage 2,21278,2,Los Angeles Gladiators,Los Angeles Gladiators,Guangzhou Charge,Temple of Anubis,3,3,2,NULL,Guangzhou Charge,Los Angeles Gladiators,Guangzhou Charge,Los Angeles Gladiators,0,0,0,265.3439941,NULL,NULL,2,2
4/14/2019 0:33,4/14/2019 0:35,Overwatch League Stage 2,21278,2,Los Angeles Gladiators,Los Angeles Gladiators,Guangzhou Charge,Temple of Anubis,4,3,2,NULL,Los Angeles Gladiators,Guangzhou Charge,Guangzhou Charge,Los Angeles Gladiators,0,0,178.4109955,0,NULL,NULL,3,2
4/14/2019 0:47,4/14/2019 0:53,Overwatch League Stage 2,21278,3,Los Angeles Gladiators,Los Angeles Gladiators,Guangzhou Charge,Blizzard World,1,3,2,NULL,Los Angeles Gladiators,Guangzhou Charge,Guangzhou Charge,Los Angeles Gladiators,111.6085052,0,104.0570221,0,NULL,NULL,3,0
4/14/2019 0:56,4/14/2019 1:04,Overwatch League Stage 2,21278,3,Los Angeles Gladiators,Los Angeles Gladiators,Guangzhou Charge,Blizzard World,2,3,2,NULL,Guangzhou Charge,Los Angeles Gladiators,Guangzhou Charge,Los Angeles Gladiators,50.50519562,111.6085052,0,104.0570221,NULL,NULL,2,3
4/14/2019 1:08,4/14/2019 1:13,Overwatch League Stage 2,21278,4,Los Angeles Gladiators,Los Angeles Gladiators,Guangzhou Charge,Watchpoint: Gibraltar,1,3,1,NULL,Los Angeles Gladiators,Guangzhou Charge,Guangzhou Charge,Los Angeles Gladiators,88.69018555,0,155.388031,0,NULL,NULL,3,0
4/14/2019 1:15,4/14/2019 1:22,Overwatch League Stage 2,21278,4,Los Angeles Gladiators,Los Angeles Gladiators,Guangzhou Charge,Watchpoint: Gibraltar,2,3,1,NULL,Guangzhou Charge,Los Angeles Gladiators,Guangzhou Charge,Los Angeles Gladiators,76.39985657,88.69018555,0,155.388031,NULL,NULL,1,3
4/14/2019 19:06,4/14/2019 19:11,Overwatch League Stage 2,21297,1,Dallas Fuel,Dallas Fuel,Paris Eternal,Busan,1,2,0,Downtown,Dallas Fuel,Paris Eternal,Dallas Fuel,Paris Eternal,0,0,0,0,100,99,1,0
4/14/2019 19:12,4/14/2019 19:16,Overwatch League Stage 2,21297,1,Dallas Fuel,Dallas Fuel,Paris Eternal,Busan,2,2,0,Sanctuary,Dallas Fuel,Paris Eternal,Dallas Fuel,Paris Eternal,0,0,0,0,100,52,2,0
4/14/2019 19:22,4/14/2019 19:28,Overwatch League Stage 2,21297,2,Dallas Fuel,draw,draw,Paris,1,2,2,NULL,Dallas Fuel,Paris Eternal,Paris Eternal,Dallas Fuel,0,0,91.91899109,0,NULL,NULL,2,0
4/14/2019 19:32,4/14/2019 19:36,Overwatch League Stage 2,21297,2,Dallas Fuel,draw,draw,Paris,2,2,2,NULL,Paris Eternal,Dallas Fuel,Paris Eternal,Dallas Fuel,0,0,197.5570221,91.91899109,NULL,NULL,2,2
4/14/2019 19:38,4/14/2019 19:39,Overwatch League Stage 2,21297,2,Dallas Fuel,draw,draw,Paris,3,2,2,NULL,Dallas Fuel,Paris Eternal,Paris Eternal,Dallas Fuel,0,0,0,197.5570221,NULL,NULL,2,2
4/14/2019 19:41,4/14/2019 19:44,Overwatch League Stage 2,21297,2,Dallas Fuel,draw,draw,Paris,4,2,2,NULL,Paris Eternal,Dallas Fuel,Paris Eternal,Dallas Fuel,0,0,0,0,NULL,NULL,2,2
4/14/2019 19:56,4/14/2019 20:01,Overwatch League Stage 2,21297,3,Dallas Fuel,Dallas Fuel,Paris Eternal,Blizzard World,1,4,3,NULL,Dallas Fuel,Paris Eternal,Paris Eternal,Dallas Fuel,111.6061554,0,184.0320129,0,NULL,NULL,3,0
4/14/2019 20:04,4/14/2019 20:12,Overwatch League Stage 2,21297,3,Dallas Fuel,Dallas Fuel,Paris Eternal,Blizzard World,2,4,3,NULL,Paris Eternal,Dallas Fuel,Paris Eternal,Dallas Fuel,111.5914001,111.6061554,60,219.1159821,NULL,NULL,3,3
4/14/2019 20:13,4/14/2019 20:15,Overwatch League Stage 2,21297,3,Dallas Fuel,Dallas Fuel,Paris Eternal,Blizzard World,3,4,3,NULL,Paris Eternal,Dallas Fuel,Paris Eternal,Dallas Fuel,0,111.6061554,0,219.1159821,NULL,NULL,3,3
4/14/2019 20:16,4/14/2019 20:18,Overwatch League Stage 2,21297,3,Dallas Fuel,Dallas Fuel,Paris Eternal,Blizzard World,4,4,3,NULL,Dallas Fuel,Paris Eternal,Paris Eternal,Dallas Fuel,0,0,81.1849823,0,NULL,NULL,4,3
4/14/2019 20:24,4/14/2019 20:31,Overwatch League Stage 2,21297,4,Dallas Fuel,Paris Eternal,Dallas Fuel,Rialto,1,2,1,NULL,Dallas Fuel,Paris Eternal,Paris Eternal,Dallas Fuel,85.82228851,0,0,0,NULL,NULL,1,0
4/14/2019 20:33,4/14/2019 20:37,Overwatch League Stage 2,21297,4,Dallas Fuel,Paris Eternal,Dallas Fuel,Rialto,2,2,1,NULL,Paris Eternal,Dallas Fuel,Paris Eternal,Dallas Fuel,85.82675934,85.82228851,116.75,0,NULL,NULL,2,1
4/14/2019 20:50,4/14/2019 20:53,Overwatch League Stage 2,21240,1,Atlanta Reign,Atlanta Reign,Washington Justice,Busan,1,2,0,Sanctuary,Atlanta Reign,Washington Justice,Atlanta Reign,Washington Justice,0,0,0,0,100,0,1,0
4/14/2019 20:54,4/14/2019 20:59,Overwatch League Stage 2,21240,1,Atlanta Reign,Atlanta Reign,Washington Justice,Busan,2,2,0,MEKA Base,Atlanta Reign,Washington Justice,Atlanta Reign,Washington Justice,0,0,0,0,100,90,2,0
4/14/2019 21:03,4/14/2019 21:07,Overwatch League Stage 2,21240,2,Atlanta Reign,Washington Justice,Atlanta Reign,Paris,1,1,0,NULL,Atlanta Reign,Washington Justice,Washington Justice,Atlanta Reign,0,0,0,0,NULL,NULL,0,0
4/14/2019 21:10,4/14/2019 21:13,Overwatch League Stage 2,21240,2,Atlanta Reign,Washington Justice,Atlanta Reign,Paris,2,1,0,NULL,Washington Justice,Atlanta Reign,Washington Justice,Atlanta Reign,0,0,55.15901184,0,NULL,NULL,1,0
4/14/2019 21:25,4/14/2019 21:33,Overwatch League Stage 2,21240,3,Atlanta Reign,Atlanta Reign,Washington Justice,Eichenwalde,1,2,1,NULL,Washington Justice,Atlanta Reign,Atlanta Reign,Washington Justice,124.4432831,0,0,0,NULL,NULL,1,0
4/14/2019 21:36,4/14/2019 21:41,Overwatch League Stage 2,21240,3,Atlanta Reign,Atlanta Reign,Washington Justice,Eichenwalde,2,2,1,NULL,Atlanta Reign,Washington Justice,Atlanta Reign,Washington Justice,124.4512939,124.4432831,63.27000427,0,NULL,NULL,2,1
4/14/2019 21:45,4/14/2019 21:51,Overwatch League Stage 2,21240,4,Atlanta Reign,Atlanta Reign,Washington Justice,Rialto,1,4,3,NULL,Atlanta Reign,Washington Justice,Washington Justice,Atlanta Reign,88.14376831,0,140.5340271,0,NULL,NULL,3,0
4/14/2019 21:52,4/14/2019 22:00,Overwatch League Stage 2,21240,4,Atlanta Reign,Atlanta Reign,Washington Justice,Rialto,2,4,3,NULL,Washington Justice,Atlanta Reign,Washington Justice,Atlanta Reign,88.14382935,88.14376831,60,148.0450134,NULL,NULL,3,3
4/14/2019 22:01,4/14/2019 22:02,Overwatch League Stage 2,21240,4,Atlanta Reign,Atlanta Reign,Washington Justice,Rialto,3,4,3,NULL,Washington Justice,Atlanta Reign,Washington Justice,Atlanta Reign,29.66151047,88.14376831,0,148.0450134,NULL,NULL,3,3
4/14/2019 22:04,4/14/2019 22:05,Overwatch League Stage 2,21240,4,Atlanta Reign,Atlanta Reign,Washington Justice,Rialto,4,4,3,NULL,Atlanta Reign,Washington Justice,Washington Justice,Atlanta Reign,29.67415237,29.66151047,109.6270142,0,NULL,NULL,4,3
4/14/2019 22:18,4/14/2019 22:21,Overwatch League Stage 2,21323,1,New York Excelsior,New York Excelsior,Florida Mayhem,Oasis,1,2,0,City Center,New York Excelsior,Florida Mayhem,New York Excelsior,Florida Mayhem,0,0,0,0,100,40,1,0
4/14/2019 22:22,4/14/2019 22:25,Overwatch League Stage 2,21323,1,New York Excelsior,New York Excelsior,Florida Mayhem,Oasis,2,2,0,Gardens,New York Excelsior,Florida Mayhem,New York Excelsior,Florida Mayhem,0,0,0,0,100,0,2,0
4/14/2019 22:29,4/14/2019 22:31,Overwatch League Stage 2,21323,2,New York Excelsior,New York Excelsior,Florida Mayhem,Paris,1,2,1,NULL,New York Excelsior,Florida Mayhem,Florida Mayhem,New York Excelsior,0,0,323.4300232,0,NULL,NULL,2,0
4/14/2019 22:34,4/14/2019 22:43,Overwatch League Stage 2,21323,2,New York Excelsior,New York Excelsior,Florida Mayhem,Paris,2,2,1,NULL,Florida Mayhem,New York Excelsior,Florida Mayhem,New York Excelsior,0,0,0,323.4300232,NULL,NULL,1,2
4/14/2019 22:53,4/14/2019 22:58,Overwatch League Stage 2,21323,3,New York Excelsior,New York Excelsior,Florida Mayhem,King's Row,1,3,2,NULL,New York Excelsior,Florida Mayhem,Florida Mayhem,New York Excelsior,70.28987122,0,197.1499939,0,NULL,NULL,3,0
4/14/2019 23:01,4/14/2019 23:10,Overwatch League Stage 2,21323,3,New York Excelsior,New York Excelsior,Florida Mayhem,King's Row,2,3,2,NULL,Florida Mayhem,New York Excelsior,Florida Mayhem,New York Excelsior,30.31581879,70.28987122,0,197.1499939,NULL,NULL,2,3
4/14/2019 23:14,4/14/2019 23:21,Overwatch League Stage 2,21323,4,New York Excelsior,New York Excelsior,Florida Mayhem,Junkertown,1,3,2,NULL,New York Excelsior,Florida Mayhem,Florida Mayhem,New York Excelsior,101.8618774,0,34.26702881,0,NULL,NULL,3,0
4/14/2019 23:23,4/14/2019 23:31,Overwatch League Stage 2,21323,4,New York Excelsior,New York Excelsior,Florida Mayhem,Junkertown,2,3,2,NULL,Florida Mayhem,New York Excelsior,Florida Mayhem,New York Excelsior,85.2628479,101.8618774,0,34.26702881,NULL,NULL,2,3
4/14/2019 23:47,4/14/2019 23:52,Overwatch League Stage 2,21249,1,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,Lijiang Tower,1,2,0,Garden,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,0,0,0,0,76,100,0,1
4/14/2019 23:53,4/14/2019 23:58,Overwatch League Stage 2,21249,1,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,Lijiang Tower,2,2,0,Control Center,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,0,0,0,0,77,100,0,2
4/15/2019 0:03,4/15/2019 0:11,Overwatch League Stage 2,21249,2,Los Angeles Gladiators,draw,draw,Hanamura,1,1,1,NULL,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,0,0,0,0,NULL,NULL,1,0
4/15/2019 0:14,4/15/2019 0:23,Overwatch League Stage 2,21249,2,Los Angeles Gladiators,draw,draw,Hanamura,2,1,1,NULL,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,0,0,0,0,NULL,NULL,1,1
4/15/2019 0:36,4/15/2019 0:43,Overwatch League Stage 2,21249,3,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,Eichenwalde,1,2,1,NULL,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,127.2107697,0,0,0,NULL,NULL,1,0
4/15/2019 0:45,4/15/2019 0:50,Overwatch League Stage 2,21249,3,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,Eichenwalde,2,2,1,NULL,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,127.2259216,127.2107697,128.1800079,0,NULL,NULL,2,1
4/15/2019 0:55,4/15/2019 1:01,Overwatch League Stage 2,21249,4,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,Rialto,1,1,0,NULL,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,94.61414337,0,0,0,NULL,NULL,1,0
4/15/2019 1:03,4/15/2019 1:07,Overwatch League Stage 2,21249,4,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,Rialto,2,1,0,NULL,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,69.2515564,94.61414337,0,0,NULL,NULL,0,1
4/18/2019 23:06,4/18/2019 23:10,Overwatch League Stage 2,21285,1,New York Excelsior,New York Excelsior,Philadelphia Fusion,Busan,1,2,0,Downtown,New York Excelsior,Philadelphia Fusion,New York Excelsior,Philadelphia Fusion,0,0,0,0,100,33,1,0
4/18/2019 23:10,4/18/2019 23:15,Overwatch League Stage 2,21285,1,New York Excelsior,New York Excelsior,Philadelphia Fusion,Busan,2,2,0,Sanctuary,New York Excelsior,Philadelphia Fusion,New York Excelsior,Philadelphia Fusion,0,0,0,0,100,99,2,0
4/18/2019 23:21,4/18/2019 23:25,Overwatch League Stage 2,21285,2,New York Excelsior,New York Excelsior,Philadelphia Fusion,Temple of Anubis,1,3,2,NULL,New York Excelsior,Philadelphia Fusion,Philadelphia Fusion,New York Excelsior,0,0,239.8430023,0,NULL,NULL,2,0
4/18/2019 23:28,4/18/2019 23:34,Overwatch League Stage 2,21285,2,New York Excelsior,New York Excelsior,Philadelphia Fusion,Temple of Anubis,2,3,2,NULL,Philadelphia Fusion,New York Excelsior,Philadelphia Fusion,New York Excelsior,0,0,153.891037,239.8430023,NULL,NULL,2,2
4/18/2019 23:35,4/18/2019 23:38,Overwatch League Stage 2,21285,2,New York Excelsior,New York Excelsior,Philadelphia Fusion,Temple of Anubis,3,3,2,NULL,Philadelphia Fusion,New York Excelsior,Philadelphia Fusion,New York Excelsior,0,0,0,239.8430023,NULL,NULL,2,2
4/18/2019 23:39,4/18/2019 23:41,Overwatch League Stage 2,21285,2,New York Excelsior,New York Excelsior,Philadelphia Fusion,Temple of Anubis,4,3,2,NULL,New York Excelsior,Philadelphia Fusion,Philadelphia Fusion,New York Excelsior,0,0,149.7030029,0,NULL,NULL,3,2
4/18/2019 23:53,4/19/2019 0:01,Overwatch League Stage 2,21285,3,New York Excelsior,Philadelphia Fusion,New York Excelsior,Blizzard World,1,3,2,NULL,New York Excelsior,Philadelphia Fusion,Philadelphia Fusion,New York Excelsior,107.3318176,0,0,0,NULL,NULL,2,0
4/19/2019 0:04,4/19/2019 0:13,Overwatch League Stage 2,21285,3,New York Excelsior,Philadelphia Fusion,New York Excelsior,Blizzard World,2,3,2,NULL,Philadelphia Fusion,New York Excelsior,Philadelphia Fusion,New York Excelsior,107.3437805,107.3318176,0,0,NULL,NULL,3,2
4/19/2019 0:16,4/19/2019 0:21,Overwatch League Stage 2,21285,4,New York Excelsior,New York Excelsior,Philadelphia Fusion,Watchpoint: Gibraltar,1,1,0,NULL,Philadelphia Fusion,New York Excelsior,New York Excelsior,Philadelphia Fusion,40.38021851,0,0,0,NULL,NULL,0,0
4/19/2019 0:23,4/19/2019 0:24,Overwatch League Stage 2,21285,4,New York Excelsior,New York Excelsior,Philadelphia Fusion,Watchpoint: Gibraltar,2,1,0,NULL,New York Excelsior,Philadelphia Fusion,New York Excelsior,Philadelphia Fusion,40.39398575,40.38021851,132.1460114,0,NULL,NULL,1,0
